NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
EICOSANOID LIGAND-BINDING RECEPTORS%REACTOME%R-HSA-391903.3	EICOSANOID LIGAND-BINDING RECEPTORS%REACTOME%R-HSA-391903.3		15	0.7907475	1.4285347	0.030229745	0.047935	1.0	6144	tags=60%, list=15%, signal=71%	
SIGNALING MEDIATED BY P38-ALPHA AND P38-BETA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING MEDIATED BY P38-ALPHA AND P38-BETA	SIGNALING MEDIATED BY P38-ALPHA AND P38-BETA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING MEDIATED BY P38-ALPHA AND P38-BETA		35	0.7018572	1.4284413	0.013559322	0.047977913	1.0	4166	tags=40%, list=10%, signal=44%	
CDC42 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CDC42 SIGNALING EVENTS	CDC42 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CDC42 SIGNALING EVENTS		70	0.6653149	1.4284358	0.0030927835	0.04795159	1.0	2003	tags=26%, list=5%, signal=27%	
FGFR3 SIGNALING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20250210%WP4767%HOMO SAPIENS	FGFR3 SIGNALING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20250210%WP4767%HOMO SAPIENS		20	0.74197525	1.4284172	0.03165299	0.04793649	1.0	3444	tags=50%, list=8%, signal=55%	
LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595	LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595		114	0.6466536	1.4283944	0.0	0.04792392	1.0	5732	tags=40%, list=14%, signal=47%	
NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901	NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901		56	0.67805606	1.4283477	0.0031948881	0.04792815	1.0	6239	tags=46%, list=15%, signal=55%	
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717	REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717		99	0.65054464	1.4283321	0.005065856	0.04791062	1.0	4495	tags=37%, list=11%, signal=42%	
HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_EARLY		170	0.64126956	1.4283092	0.0	0.047908645	1.0	3753	tags=33%, list=9%, signal=36%	
POSITIVE REGULATION OF ATP-DEPENDENT ACTIVITY%GOBP%GO:0032781	POSITIVE REGULATION OF ATP-DEPENDENT ACTIVITY%GOBP%GO:0032781		32	0.7078892	1.4282883	0.019977802	0.047898605	1.0	6979	tags=44%, list=17%, signal=53%	
PID_P38_ALPHA_BETA_PATHWAY%MSIGDB_C2%PID_P38_ALPHA_BETA_PATHWAY	PID_P38_ALPHA_BETA_PATHWAY%MSIGDB_C2%PID_P38_ALPHA_BETA_PATHWAY		22	0.74436194	1.4282376	0.017667845	0.04791959	1.0	2003	tags=36%, list=5%, signal=38%	
TRAF6 MEDIATED NF-KB ACTIVATION%REACTOME%R-HSA-933542.3	TRAF6 MEDIATED NF-KB ACTIVATION%REACTOME%R-HSA-933542.3		25	0.734109	1.4280325	0.021028038	0.048063923	1.0	5750	tags=44%, list=14%, signal=51%	
RESPIRATORY SYNCYTIAL VIRUS INFECTION PATHWAY%REACTOME DATABASE ID RELEASE 91%9820952	RESPIRATORY SYNCYTIAL VIRUS INFECTION PATHWAY%REACTOME DATABASE ID RELEASE 91%9820952		118	0.6455584	1.4278512	0.0	0.048177786	1.0	6301	tags=38%, list=15%, signal=45%	
RESPONSE TO HYPOXIA%GOBP%GO:0001666	RESPONSE TO HYPOXIA%GOBP%GO:0001666		136	0.64773935	1.4277711	0.0	0.048206013	1.0	5106	tags=39%, list=12%, signal=44%	
REGULATION OF PROTEIN BINDING%GOBP%GO:0043393	REGULATION OF PROTEIN BINDING%GOBP%GO:0043393		97	0.6485833	1.4275973	0.0010070493	0.048302293	1.0	5572	tags=34%, list=14%, signal=39%	
TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002224	TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002224		42	0.6864627	1.4275035	0.008629989	0.048348382	1.0	8377	tags=62%, list=20%, signal=78%	
SYNTHESIS OF PROSTAGLANDINS (PG) AND THROMBOXANES (TX)%REACTOME DATABASE ID RELEASE 91%2162123	SYNTHESIS OF PROSTAGLANDINS (PG) AND THROMBOXANES (TX)%REACTOME DATABASE ID RELEASE 91%2162123		15	0.7911114	1.4274822	0.024570024	0.048331946	1.0	4340	tags=53%, list=11%, signal=60%	
RESPONSE TO METAL ION%GOBP%GO:0010038	RESPONSE TO METAL ION%GOBP%GO:0010038		189	0.63669544	1.4274449	0.0	0.048330333	1.0	7749	tags=44%, list=19%, signal=54%	
REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032872	REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032872		31	0.71262664	1.4273793	0.010215664	0.048360843	1.0	4082	tags=45%, list=10%, signal=50%	
SIGNALING BY FLT3 ITD AND TKD MUTANTS%REACTOME DATABASE ID RELEASE 91%9703648	SIGNALING BY FLT3 ITD AND TKD MUTANTS%REACTOME DATABASE ID RELEASE 91%9703648		15	0.7858729	1.4272153	0.018703243	0.048449982	1.0	6201	tags=53%, list=15%, signal=63%	
CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002294	CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002294		31	0.71691144	1.4268005	0.020524515	0.04877347	1.0	4602	tags=35%, list=11%, signal=40%	
CGMP-MEDIATED SIGNALING%GOBP%GO:0019934	CGMP-MEDIATED SIGNALING%GOBP%GO:0019934		21	0.74993044	1.4264778	0.025670946	0.049003597	1.0	7009	tags=48%, list=17%, signal=57%	
REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS%GOBP%GO:0051043	REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS%GOBP%GO:0051043		25	0.73117757	1.4262612	0.021889402	0.049149506	1.0	4636	tags=40%, list=11%, signal=45%	
GLYCOSYL COMPOUND CATABOLIC PROCESS%GOBP%GO:1901658	GLYCOSYL COMPOUND CATABOLIC PROCESS%GOBP%GO:1901658		22	0.74494237	1.4261488	0.023529412	0.049204156	1.0	4831	tags=41%, list=12%, signal=46%	
AXON EXTENSION%GOBP%GO:0048675	AXON EXTENSION%GOBP%GO:0048675		23	0.73541844	1.4260033	0.018823529	0.04928949	1.0	2573	tags=39%, list=6%, signal=42%	
IL8- AND CXCR1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL8- AND CXCR1-MEDIATED SIGNALING EVENTS	IL8- AND CXCR1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL8- AND CXCR1-MEDIATED SIGNALING EVENTS		28	0.7172957	1.4259633	0.021158129	0.04930211	1.0	5122	tags=46%, list=12%, signal=53%	
METAL ION SLC TRANSPORTERS%REACTOME DATABASE ID RELEASE 91%425410	METAL ION SLC TRANSPORTERS%REACTOME DATABASE ID RELEASE 91%425410		24	0.73544043	1.4259118	0.027180068	0.049317796	1.0	5188	tags=46%, list=13%, signal=52%	
T-HELPER CELL DIFFERENTIATION%GOBP%GO:0042093	T-HELPER CELL DIFFERENTIATION%GOBP%GO:0042093		31	0.71691144	1.4256643	0.014623172	0.04948957	1.0	4602	tags=35%, list=11%, signal=40%	
REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045661	REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045661		57	0.6673279	1.4255974	0.008421052	0.049509436	1.0	6016	tags=37%, list=15%, signal=43%	
PHOSPHOLIPID TRANSLOCATION%GOBP%GO:0045332	PHOSPHOLIPID TRANSLOCATION%GOBP%GO:0045332		42	0.690914	1.4255676	0.010799136	0.04950535	1.0	7053	tags=43%, list=17%, signal=52%	
RORA ACTIVATES GENE EXPRESSION%REACTOME%R-HSA-1368082.5	RORA ACTIVATES GENE EXPRESSION%REACTOME%R-HSA-1368082.5		18	0.7785328	1.4255375	0.023724793	0.049506772	1.0	6533	tags=67%, list=16%, signal=79%	
PAR1-MEDIATED THROMBIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PAR1-MEDIATED THROMBIN SIGNALING EVENTS	PAR1-MEDIATED THROMBIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PAR1-MEDIATED THROMBIN SIGNALING EVENTS		43	0.69414985	1.4254556	0.015037594	0.049548075	1.0	4382	tags=44%, list=11%, signal=49%	
INTERLEUKIN-1-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070498	INTERLEUKIN-1-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070498		21	0.7540534	1.4254091	0.023364486	0.04955013	1.0	2261	tags=48%, list=5%, signal=50%	
MEIOSIS%REACTOME DATABASE ID RELEASE 91%1500620	MEIOSIS%REACTOME DATABASE ID RELEASE 91%1500620		87	0.65286934	1.4254084	0.0051759835	0.049523357	1.0	6729	tags=38%, list=16%, signal=45%	
POSITIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045923	POSITIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045923		31	0.71968347	1.4252164	0.013605442	0.0496484	1.0	6046	tags=48%, list=15%, signal=57%	
5HT4 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04376	5HT4 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04376		18	0.7565662	1.4251082	0.02251185	0.04971702	1.0	5260	tags=50%, list=13%, signal=57%	
GLOMERULAR EPITHELIUM DEVELOPMENT%GOBP%GO:0072010	GLOMERULAR EPITHELIUM DEVELOPMENT%GOBP%GO:0072010		17	0.7746317	1.4250876	0.022727273	0.049705464	1.0	5380	tags=59%, list=13%, signal=68%	
HALLMARK_PROTEIN_SECRETION%MSIGDBHALLMARK%HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION%MSIGDBHALLMARK%HALLMARK_PROTEIN_SECRETION		79	0.65429676	1.4250875	0.005181347	0.049677446	1.0	8967	tags=53%, list=22%, signal=68%	
EPITHELIAL CELL MIGRATION%GOBP%GO:0010631	EPITHELIAL CELL MIGRATION%GOBP%GO:0010631		19	0.7606456	1.4250346	0.023923445	0.04969833	1.0	6485	tags=53%, list=16%, signal=62%	
GLYCEROLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0045017	GLYCEROLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0045017		190	0.63831455	1.4248917	0.0	0.049777158	1.0	7431	tags=45%, list=18%, signal=54%	
RAB GEFS EXCHANGE GTP FOR GDP ON RABS%REACTOME%R-HSA-8876198.4	RAB GEFS EXCHANGE GTP FOR GDP ON RABS%REACTOME%R-HSA-8876198.4		89	0.65139216	1.4248871	0.0030832477	0.049754627	1.0	8751	tags=55%, list=21%, signal=70%	
PURINE RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009167	PURINE RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009167		23	0.7416943	1.4248044	0.017462166	0.04978885	1.0	2497	tags=26%, list=6%, signal=28%	
SUMOYLATION%REACTOME DATABASE ID RELEASE 91%2990846	SUMOYLATION%REACTOME DATABASE ID RELEASE 91%2990846		164	0.63628274	1.4247007	0.0	0.049846195	1.0	8363	tags=47%, list=20%, signal=59%	
INTERNALIZATION OF ERBB1%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTERNALIZATION OF ERBB1	INTERNALIZATION OF ERBB1%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTERNALIZATION OF ERBB1		38	0.69837767	1.4245492	0.0121951215	0.049938764	1.0	4767	tags=34%, list=12%, signal=39%	
INHIBITION OF GNAQ REGULATED SIGNALING IN UVEAL MELANOMA%WIKIPATHWAYS_20250210%WP5490%HOMO SAPIENS	INHIBITION OF GNAQ REGULATED SIGNALING IN UVEAL MELANOMA%WIKIPATHWAYS_20250210%WP5490%HOMO SAPIENS		21	0.7429106	1.424415	0.026995305	0.050007492	1.0	6311	tags=52%, list=15%, signal=62%	
NEGATIVE REGULATION OF SECRETION%GOBP%GO:0051048	NEGATIVE REGULATION OF SECRETION%GOBP%GO:0051048		107	0.64911926	1.4243327	0.0	0.050038446	1.0	5525	tags=42%, list=13%, signal=48%	
CELL JUNCTION MAINTENANCE%GOBP%GO:0034331	CELL JUNCTION MAINTENANCE%GOBP%GO:0034331		27	0.7295318	1.4243261	0.016091954	0.050016455	1.0	5877	tags=37%, list=14%, signal=43%	
IGF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IGF1 PATHWAY	IGF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IGF1 PATHWAY		30	0.7031266	1.424242	0.017837236	0.050054695	1.0	6046	tags=43%, list=15%, signal=51%	
ORGAN GROWTH%GOBP%GO:0035265	ORGAN GROWTH%GOBP%GO:0035265		31	0.70606655	1.4239962	0.035995502	0.05021614	1.0	6210	tags=48%, list=15%, signal=57%	
REGULATION OF CHOLESTEROL TRANSPORT%GOBP%GO:0032374	REGULATION OF CHOLESTEROL TRANSPORT%GOBP%GO:0032374		52	0.6776173	1.423979	0.0074231178	0.05019894	1.0	5323	tags=42%, list=13%, signal=49%	
SYNAPTIC VESICLE ENDOCYTOSIS%GOBP%GO:0048488	SYNAPTIC VESICLE ENDOCYTOSIS%GOBP%GO:0048488		35	0.7027814	1.4238869	0.013392857	0.05023578	1.0	1518	tags=20%, list=4%, signal=21%	
TRANSCRIPTIONAL REGULATION BY RUNX2%REACTOME DATABASE ID RELEASE 91%8878166	TRANSCRIPTIONAL REGULATION BY RUNX2%REACTOME DATABASE ID RELEASE 91%8878166		105	0.6513127	1.4238485	0.0020470829	0.050240442	1.0	6807	tags=32%, list=17%, signal=39%	
RHOH GTPASE CYCLE%REACTOME%R-HSA-9013407.3	RHOH GTPASE CYCLE%REACTOME%R-HSA-9013407.3		37	0.7044781	1.4238473	0.015659954	0.05021297	1.0	7208	tags=51%, list=18%, signal=62%	
REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071900	REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071900		182	0.635106	1.4237119	0.0	0.050289713	1.0	6418	tags=41%, list=16%, signal=49%	
MUSCARINIC ACETYLCHOLINE RECEPTOR 2 AND 4 SIGNALING PATHWAY%PANTHER PATHWAY%P00043	MUSCARINIC ACETYLCHOLINE RECEPTOR 2 AND 4 SIGNALING PATHWAY%PANTHER PATHWAY%P00043		37	0.69397944	1.4235984	0.024972856	0.050357252	1.0	5260	tags=43%, list=13%, signal=50%	
TP53 REGULATES TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-6791312.5	TP53 REGULATES TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-6791312.5		48	0.6880531	1.4234635	0.006430868	0.050436895	1.0	6032	tags=42%, list=15%, signal=49%	
POSITIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051092	POSITIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051092		105	0.65171105	1.4233398	0.0010080645	0.050502535	1.0	6348	tags=43%, list=15%, signal=51%	
CATECHOL-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0009712	CATECHOL-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0009712		26	0.7403363	1.4231219	0.017006803	0.05065816	1.0	5309	tags=38%, list=13%, signal=44%	
MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163	MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163		32	0.7135086	1.423071	0.019977802	0.05066856	1.0	5077	tags=41%, list=12%, signal=46%	
POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002639	POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002639		41	0.6904318	1.4230683	0.014332966	0.05064095	1.0	6745	tags=39%, list=16%, signal=47%	
REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME%R-HSA-2029482.4	REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME%R-HSA-2029482.4		123	0.6437403	1.4229621	0.0	0.05070028	1.0	5212	tags=20%, list=13%, signal=23%	
REGULATION OF ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002673	REGULATION OF ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002673		33	0.71145946	1.42254	0.011273957	0.05099522	1.0	2790	tags=24%, list=7%, signal=26%	
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR%GOBP%GO:0042771	INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR%GOBP%GO:0042771		21	0.7413534	1.4225291	0.025522042	0.05097531	1.0	3442	tags=43%, list=8%, signal=47%	
NEGATIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043124	NEGATIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043124		61	0.67148364	1.4224875	0.003125	0.050973505	1.0	5756	tags=39%, list=14%, signal=46%	
URETERIC BUD DEVELOPMENT%GOBP%GO:0001657	URETERIC BUD DEVELOPMENT%GOBP%GO:0001657		31	0.7147584	1.422417	0.01880531	0.050996963	1.0	5077	tags=42%, list=12%, signal=48%	
MAP KINASE ACTIVATION%REACTOME%R-HSA-450294.5	MAP KINASE ACTIVATION%REACTOME%R-HSA-450294.5		62	0.6678384	1.4223781	0.008316008	0.051008962	1.0	4098	tags=35%, list=10%, signal=39%	
HIPPO SIGNALING REGULATION%WIKIPATHWAYS_20250210%WP4540%HOMO SAPIENS	HIPPO SIGNALING REGULATION%WIKIPATHWAYS_20250210%WP4540%HOMO SAPIENS		62	0.66965747	1.4222163	0.0052083335	0.051109932	1.0	5247	tags=40%, list=13%, signal=46%	
CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586	CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586		65	0.6672437	1.4221711	0.0031545742	0.051113483	1.0	5431	tags=29%, list=13%, signal=34%	
CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0050654	CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0050654		24	0.7408744	1.4221344	0.02834467	0.05111882	1.0	991	tags=25%, list=2%, signal=26%	
NRAGE SIGNALS DEATH THROUGH JNK%REACTOME DATABASE ID RELEASE 91%193648	NRAGE SIGNALS DEATH THROUGH JNK%REACTOME DATABASE ID RELEASE 91%193648		59	0.666224	1.4220145	0.007470651	0.051185343	1.0	5455	tags=41%, list=13%, signal=47%	
REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT%GOBP%GO:0046822	REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT%GOBP%GO:0046822		83	0.6507116	1.421756	0.006147541	0.05139163	1.0	6117	tags=42%, list=15%, signal=49%	
REGULATION OF BINDING%GOBP%GO:0051098	REGULATION OF BINDING%GOBP%GO:0051098		190	0.6363332	1.4216391	0.0	0.0514646	1.0	5612	tags=34%, list=14%, signal=39%	
UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4	UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4		92	0.6545824	1.421546	0.0010309279	0.051512264	1.0	5122	tags=39%, list=12%, signal=45%	
SUMOYLATION OF TRANSCRIPTION FACTORS%REACTOME DATABASE ID RELEASE 91%3232118	SUMOYLATION OF TRANSCRIPTION FACTORS%REACTOME DATABASE ID RELEASE 91%3232118		18	0.7560286	1.421467	0.03282532	0.051545553	1.0	4147	tags=50%, list=10%, signal=56%	
VEGFR2 MEDIATED VASCULAR PERMEABILITY%REACTOME%R-HSA-5218920.4	VEGFR2 MEDIATED VASCULAR PERMEABILITY%REACTOME%R-HSA-5218920.4		27	0.7231628	1.4214594	0.021517554	0.051525485	1.0	4216	tags=44%, list=10%, signal=49%	
POSITIVE REGULATION OF LIPID LOCALIZATION%GOBP%GO:1905954	POSITIVE REGULATION OF LIPID LOCALIZATION%GOBP%GO:1905954		76	0.6617294	1.4212674	0.005144033	0.051643074	1.0	6592	tags=42%, list=16%, signal=50%	
ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631	ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631		62	0.65908444	1.421252	0.0042060986	0.05162476	1.0	4602	tags=32%, list=11%, signal=36%	
P75 NTR RECEPTOR-MEDIATED SIGNALLING%REACTOME%R-HSA-193704.3	P75 NTR RECEPTOR-MEDIATED SIGNALLING%REACTOME%R-HSA-193704.3		97	0.6451966	1.4209752	0.0010162601	0.051809717	1.0	6015	tags=44%, list=15%, signal=52%	
WNT%IOB%WNT	WNT%IOB%WNT		58	0.66412485	1.4209033	0.005279831	0.051840305	1.0	6541	tags=41%, list=16%, signal=49%	
HALLMARK_UV_RESPONSE_DN%MSIGDBHALLMARK%HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN%MSIGDBHALLMARK%HALLMARK_UV_RESPONSE_DN		108	0.6451579	1.4208297	0.0	0.05187201	1.0	6046	tags=46%, list=15%, signal=54%	
NEGATIVE REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034763	NEGATIVE REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034763		86	0.6540104	1.4208202	0.002038736	0.051850613	1.0	8742	tags=49%, list=21%, signal=62%	
ALPHA-BETA T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002287	ALPHA-BETA T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002287		32	0.7088216	1.4207507	0.0130576715	0.051875737	1.0	4602	tags=34%, list=11%, signal=39%	
OVULATION CYCLE PROCESS%GOBP%GO:0022602	OVULATION CYCLE PROCESS%GOBP%GO:0022602		17	0.77627563	1.4204705	0.028985508	0.052094582	1.0	8013	tags=71%, list=19%, signal=88%	
REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902115	REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902115		194	0.63242686	1.4204265	0.0	0.0521059	1.0	5238	tags=31%, list=13%, signal=35%	
REGENERATION%GOBP%GO:0031099	REGENERATION%GOBP%GO:0031099		39	0.69645065	1.4197997	0.01210121	0.052607793	1.0	5849	tags=41%, list=14%, signal=48%	
INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2A AND ADENOSINE%SMPDB%SMP0000320	INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2A AND ADENOSINE%SMPDB%SMP0000320		37	0.7015411	1.4195651	0.013274336	0.05276634	1.0	5750	tags=38%, list=14%, signal=44%	
AXON GUIDANCE MEDIATED BY SLIT ROBO%PANTHER PATHWAY%P00008	AXON GUIDANCE MEDIATED BY SLIT ROBO%PANTHER PATHWAY%P00008		18	0.77183867	1.4195321	0.023174971	0.05276237	1.0	1742	tags=39%, list=4%, signal=41%	
LAMELLIPODIUM ORGANIZATION%GOBP%GO:0097581	LAMELLIPODIUM ORGANIZATION%GOBP%GO:0097581		32	0.7062087	1.4193265	0.01920904	0.05289152	1.0	3247	tags=34%, list=8%, signal=37%	
IKK COMPLEX RECRUITMENT MEDIATED BY RIP1%REACTOME%R-HSA-937041.3	IKK COMPLEX RECRUITMENT MEDIATED BY RIP1%REACTOME%R-HSA-937041.3		22	0.74191374	1.419294	0.021403091	0.052896995	1.0	9058	tags=64%, list=22%, signal=82%	
HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334	HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334		20	0.76003444	1.419217	0.026035503	0.052933324	1.0	2491	tags=35%, list=6%, signal=37%	
REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031396	REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031396		163	0.6369435	1.4191478	0.0	0.052963145	1.0	4987	tags=30%, list=12%, signal=34%	
ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME DATABASE ID RELEASE 91%1222556	ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME DATABASE ID RELEASE 91%1222556		36	0.6994449	1.4190037	0.0154696135	0.05306584	1.0	5317	tags=36%, list=13%, signal=41%	
MIR TARGETED GENES IN SQUAMOUS CELL%WIKIPATHWAYS_20250210%WP2006%HOMO SAPIENS	MIR TARGETED GENES IN SQUAMOUS CELL%WIKIPATHWAYS_20250210%WP2006%HOMO SAPIENS		89	0.650568	1.4189832	0.006103764	0.05305107	1.0	5185	tags=33%, list=13%, signal=37%	
MONOCYTE CHEMOTAXIS%GOBP%GO:0002548	MONOCYTE CHEMOTAXIS%GOBP%GO:0002548		23	0.7370295	1.4189804	0.027251184	0.05302387	1.0	4876	tags=48%, list=12%, signal=54%	
REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368	REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368		23	0.73385745	1.4189343	0.019495413	0.053035192	1.0	4189	tags=39%, list=10%, signal=44%	
REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002637	REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002637		48	0.6782334	1.4188417	0.013993542	0.053079043	1.0	7729	tags=44%, list=19%, signal=54%	
BURN WOUND HEALING%WIKIPATHWAYS_20250210%WP5055%HOMO SAPIENS	BURN WOUND HEALING%WIKIPATHWAYS_20250210%WP5055%HOMO SAPIENS		40	0.6850162	1.4186829	0.017278617	0.05317434	1.0	7188	tags=58%, list=17%, signal=70%	
PEPTIDYL-SERINE MODIFICATION%GOBP%GO:0018209	PEPTIDYL-SERINE MODIFICATION%GOBP%GO:0018209		83	0.64692026	1.4186593	0.009221312	0.053166606	1.0	5750	tags=35%, list=14%, signal=41%	
PID_EPHRINB_REV_PATHWAY%MSIGDB_C2%PID_EPHRINB_REV_PATHWAY	PID_EPHRINB_REV_PATHWAY%MSIGDB_C2%PID_EPHRINB_REV_PATHWAY		23	0.74601835	1.4183534	0.0194508	0.05338221	1.0	5753	tags=43%, list=14%, signal=51%	
