NAME	TITLE	SCORE	
TCAF1		1.2553664	
CLIC6		1.2553371	
SLC16A4		1.2553263	
ARMC10		1.25519	
TMEM42		1.2550018	
ALDOB		1.2540543	
OR13J1		1.2539294	
NXPE1		1.2539294	
NOP10		1.2533642	
MDM1		1.2532139	
METTL25B		1.253072	
FBXO15		1.2527184	
TSHZ1		1.2526562	
RPSAP9		1.2525798	
DDX10P1		1.2523932	
PCDHGA1		1.2522937	
DCAF4L1		1.2522227	
FOXN3-AS2		1.2522031	
B4GALT4		1.2517495	
ZNF8		1.2516551	
ARHGAP44		1.251562	
CAMK2N2		1.2515411	
SH3TC2		1.2513925	
IFT20		1.2510374	
VGLL3		1.250937	
PCAT1		1.2505621	
UBE4B		1.2504162	
TMSB15B		1.2502946	
C10orf95		1.2502942	
ZNF174		1.250168	
ZNF503		1.2500253	
RPL23		1.2500225	
DTHD1		1.2499126	
PRDM16		1.2498122	
FAM215B		1.2493383	
RFFL		1.2492476	
MTND4P34		1.2490962	
CTNS-AS1		1.2482944	
NT5C2		1.2479781	
GRIN1		1.2479651	
ESD		1.2478834	
RPL36AP50		1.2474047	
IPPK		1.2473909	
GUCY1B2		1.2471417	
GRK4		1.2469908	
HTRA4		1.2468632	
PLD5P1		1.2467941	
PSMF1		1.2464451	
VWC2L		1.2464184	
ATP13A3-DT		1.2463356	
UBE2Q2		1.2462786	
FBXO40		1.2459663	
MTMR9LP		1.2455643	
EEF1D		1.2453405	
RN7SK		1.244782	
DCST1-AS1		1.2445593	
RPL36AP37		1.2444063	
UQCRFS1-DT		1.243191	
UBE3B		1.2429222	
RASGRP4		1.2428739	
HID1-AS1		1.2428496	
DPP3		1.2426912	
LINC00845		1.2423311	
CDC20-DT		1.2423126	
MIPOL1		1.2422034	
L2HGDH		1.2421206	
RHOXF1P3		1.2418714	
ZNF235		1.2413583	
TNNI3K		1.2410955	
MMUT		1.2408384	
ENAH		1.2407475	
TMEM179B		1.2407172	
GGTA1		1.2405312	
CBLB		1.2401286	
LINC00607		1.2398231	
ALDH3B1		1.2393874	
TBC1D4		1.238975	
GINS2		1.2386292	
ASMER1		1.2375283	
COQ8A		1.236542	
FOXF2		1.2364993	
SLC51A		1.2357904	
C12orf50		1.2357163	
GUCA1A		1.2356786	
NSUN5P1		1.235547	
HYCC2		1.2355007	
LINC00387		1.2354635	
TMEM67		1.2354544	
BAZ1B		1.235187	
SLC17A4		1.2349359	
TEX13C		1.2348269	
PLD2		1.234698	
LINC01226		1.2340143	
ZNF443		1.2340083	
ECHDC2		1.2338579	
NPY2R		1.2338161	
PTPRCAP		1.2336496	
SPAG17		1.2333243	
ARB2A		1.233138	
MYRF		1.2330942	
NOL8		1.2330028	
RRP15		1.2328041	
UTP14C		1.2324136	
PDZRN3		1.2323502	
NSUN7		1.2319617	
LINC00475		1.2318088	
THSD8		1.2312425	
EMC2		1.2312131	
FBXL19-AS1		1.2310793	
GOLGA8T		1.2309772	
BAG2		1.2307409	
PCDHGA10		1.2305456	
ANAPC1		1.2304921	
KLF6		1.230338	
SLC7A1		1.230145	
JADE1		1.2300206	
A2M-AS1		1.2300141	
GFRA3		1.2299021	
UQCC6		1.2292702	
CD63-AS1		1.228672	
NONO		1.2285872	
UXT-AS1		1.2284075	
DNAJC2		1.2281117	
RANP6		1.2279816	
DIP2B		1.2277582	
MRPS2		1.2276983	
C8orf44-SGK3		1.2276359	
AHRR		1.2274005	
LINC01537		1.2270883	
CHRNB4		1.2270882	
LINC00511		1.2268145	
KICS2		1.2266749	
CAP1P2		1.2265236	
COA4		1.2260225	
CYP4V2		1.2257713	
NLGN1		1.2249088	
RWDD2B		1.22479	
TBC1D30		1.2247634	
FRMPD4		1.2243065	
CTDNEP1P1		1.2229486	
RBMXP5		1.2227656	
C19orf33		1.2227104	
ENEMAL		1.2226298	
DOP1A		1.2222109	
CASP8AP2		1.2219179	
CACNA2D1		1.2212353	
TVP23B		1.2210791	
RNASEK-C17orf49		1.2209889	
ACAP2-IT1		1.2207007	
FUT3		1.2198261	
MRPS31		1.2195792	
MSH3		1.2195431	
FOXK2		1.2190912	
LRRC52-AS1		1.218959	
LINC02970		1.218959	
MMP24		1.2189472	
MSLN		1.2185975	
ZNF852		1.2182734	
NPM1P49		1.2178952	
PIK3R4		1.2177745	
AJUBA		1.2176543	
DHFR		1.2174098	
TBC1D22A-AS1		1.2173682	
FOXF2-DT		1.2173681	
OR52K3P		1.2173681	
PRAL		1.2173681	
SEC23B		1.2172022	
ZNF480		1.2170689	
PTPRN		1.216937	
SLC26A1		1.2169361	
ZNF570		1.2165992	
RN7SL812P		1.2161815	
NAIPP3		1.2158908	
TMEM275		1.2155087	
NME6		1.215118	
TERF1P2		1.2146649	
TAS2R14		1.2146417	
SEPTIN7P13		1.2145753	
GRK2		1.2143407	
PPM1J		1.2143129	
TBC1D23		1.2139512	
PDE2A		1.2138714	
FAR1		1.2137474	
ZNF619		1.2137023	
MUCL3		1.213644	
MRPS9-AS2		1.213643	
PIP4K2C		1.21348	
HHIP		1.2133273	
HACD3		1.213116	
DUSP22		1.2130296	
FCF1		1.2128961	
USP6		1.212873	
SUSD2		1.2123446	
LINC02315		1.2122744	
LINC00540		1.2122744	
MROH2A		1.2122744	
VTI1BP3		1.2122744	
PMM2P2		1.2122744	
RPL13AP14		1.2122744	
CUBNP3		1.2122744	
LINC00942		1.2118355	
PKMP3		1.2116432	
PRR5		1.2116103	
SHISA5		1.2115548	
CETN2		1.2115046	
HCG25		1.2114486	
SELENOKP2		1.2114394	
BICD2		1.2113961	
OR7C1		1.2113214	
IZUMO4		1.2111871	
LINC01830		1.2111481	
TBC1D20		1.2108203	
BCL2		1.2107476	
FAM225B		1.2105855	
DHRS13		1.2103959	
RENO1		1.2098733	
ZNF76		1.2091757	
SLC25A24		1.2090985	
CDC27		1.2083231	
TNKS2-DT		1.2081238	
LNX2		1.2079978	
CCDC86		1.2076713	
ABITRAM		1.2074136	
ATP6V0A4		1.2068439	
ZNF319		1.206497	
MFSD2A		1.2060779	
COP1		1.2059232	
PSME1		1.2051649	
NPTX1		1.2049526	
MUC2		1.2049206	
MGAT4C		1.2048819	
LINC01410		1.2046759	
DYRK4		1.2045035	
ZFP28		1.2044853	
POPDC2		1.2043974	
PIGV		1.2036875	
HS3ST3A1		1.2036301	
CEP170		1.2034733	
RPL4P4		1.2033355	
EEF1B2P1		1.2030492	
PLCH1-AS1		1.2024688	
LRRC53		1.2020121	
NBPF1		1.2018247	
FBXO25		1.2016956	
MARF1		1.20152	
GAPDHP66		1.2014985	
RALGAPB		1.2012153	
LINC02266		1.2003411	
SLAMF6		1.2003411	
ZG16		1.2003411	
RPS2P19		1.2003411	
VDAC1P5		1.2003411	
PRPSAP2		1.200339	
TRIM59		1.1998638	
FPGT-TNNI3K		1.1996583	
PPP2R3B		1.1993876	
MIR1915HG		1.1993821	
LYPD5		1.198921	
EGLN1P1		1.1988726	
FOSL2		1.1987395	
RNASEH2A		1.1986821	
IFNGR1		1.1985177	
ACTN3		1.1981246	
TTLL4		1.197812	
RNF10		1.1977403	
ARNT		1.1973605	
LINC01270		1.1973463	
GOLGA5		1.1973344	
SNIP1		1.1970111	
GPR35		1.1967195	
HNF4A		1.1965187	
ERCC6L2		1.1954482	
TMEM128		1.1952649	
OSTM1-AS1		1.1950593	
C2orf15		1.194267	
ZNF705A		1.194009	
TMT1B		1.1938598	
CLEC4F		1.1936669	
TOB2P1		1.193637	
TMPO		1.1932598	
DHCR7-DT		1.1931643	
OSER1		1.1928723	
SCIMP		1.1927336	
KIF2A		1.1926599	
FRY		1.1924732	
SHTN1		1.1924242	
SMIM12		1.1923846	
RHBDL2		1.1917214	
ANXA7		1.19151	
LRRN1		1.1913897	
EPB41L5		1.1913579	
UBR7		1.1894099	
GIN1		1.1890726	
MINAR1		1.1889846	
LINC01284		1.1885083	
TMEM68		1.1875991	
SIGMAR1		1.1872121	
OSBPL8		1.1868951	
GAS2L1P2		1.1867847	
STAMBP		1.1867691	
ITPR1-DT		1.1860691	
TRHR		1.1860521	
RNF38		1.1859583	
CTSZ		1.1858332	
ZNF273		1.1855174	
CKLF		1.1854407	
NHLH2		1.1851944	
ZNF426		1.1849587	
RAD18		1.184342	
FAXDC2		1.1841995	
PYCARD		1.1841936	
NGLY1		1.1838824	
ZC3H11B		1.1835792	
LINC01933		1.1835266	
TIAM1-AS1		1.1833181	
PLPPR5		1.1831546	
PLGLB1		1.1827016	
KIAA0408		1.1826622	
MAIP1		1.1823351	
CCDC154		1.182173	
WHAMMP3		1.1819865	
GPR50-AS1		1.181982	
LINC02994		1.181982	
BRD7P3		1.1819818	
H3C3		1.1819451	
PLCG2		1.1818852	
HPS1		1.1818776	
CHORDC1P4		1.181654	
RPS9		1.1811509	
SEM1		1.1809486	
RTKN		1.1808949	
RN7SL113P		1.1808656	
DYNC1LI2		1.1804299	
HAS2		1.1803946	
DOK1		1.1801871	
ZNF17		1.1801579	
FAM133A		1.1799031	
ZIK1		1.1796448	
BAIAP2		1.1795985	
TAS2R10		1.179543	
SLC2A4RG		1.1794672	
PPP1R15A		1.1794103	
ARHGEF33		1.1783137	
TAGAP		1.1782608	
PCIF1		1.1782515	
SNTG2-AS1		1.1778778	
GPR135		1.1776724	
STARD10		1.1775113	
CPNE1		1.1772897	
PCNX4		1.1769775	
CEDORA		1.1768621	
CORIN		1.1766562	
SUMO4		1.1766292	
ZNF717		1.1766077	
SSBL3P		1.1765317	
HNRNPA1P11		1.1763523	
MTND1P34		1.1761369	
PNKDP1		1.1761369	
DISC1FP1		1.1760111	
SMARCB1		1.1757345	
MMP2		1.1754814	
LIN52		1.1749403	
C2orf68		1.1747913	
ZMYND19		1.1745679	
A1BG-AS1		1.1739906	
C5orf34		1.1737311	
RAMP3		1.1734571	
CBFA2T3		1.1732079	
KIF9-AS1		1.1730978	
OR2T34		1.1726375	
ZFTRAF1		1.1720207	
MICALL2-DT		1.1719551	
ZSCAN26		1.1714108	
ACSL4		1.1712602	
SSR4P1		1.1711698	
FAM222A		1.1708726	
KXD1		1.1705205	
PGM5P3-AS1		1.1705184	
GPR32		1.1704214	
RPL9		1.1702901	
VANGL1		1.1701797	
FAM177A1		1.1701792	
PPP1R3D		1.1701086	
DISP3		1.169922	
ADCY4		1.1696053	
SLC25A21-AS1		1.1690495	
CYP2R1		1.1688985	
KDSR		1.1685163	
LINC00994		1.1684544	
LINC01108		1.1683867	
RPL15P8		1.1683867	
CTCFL		1.1683867	
DDX18P1		1.1683867	
OR5BA1P		1.1683867	
LINC01692		1.1683867	
EN1		1.1683867	
VN1R85P		1.1683866	
FAM111B		1.1683866	
LINC02271		1.1683866	
LINC00989		1.1683866	
ADM-DT		1.1683866	
SLFN14		1.1683866	
RPL18A		1.168169	
ZBTB4		1.1681565	
SSU72		1.1680763	
KMT2E		1.1678795	
TMEM64		1.1677635	
ZNF606		1.167758	
NR4A2		1.1671706	
RNF181		1.1671376	
PCDH11X		1.1670057	
NEK5		1.1668185	
ZNF781		1.1662558	
MMGT1		1.1659154	
TJAP1		1.1658221	
PLEKHG1		1.1656969	
SYN3		1.1653653	
ABO		1.1652591	
NUP107-DT		1.1651064	
RPL34P20		1.1651064	
WARS2-IT1		1.164837	
LOXL1-AS1		1.1641835	
EDEM2		1.1640046	
ANKRD17		1.1638353	
PLAC8L1		1.1634928	
C4orf19		1.163217	
SETD7		1.163175	
DCUN1D5		1.1630645	
PDIA6		1.1628557	
KCNC4		1.1626136	
MRPS10		1.1625503	
PI4KA		1.1624283	
CCT4		1.1622463	
HSPB9		1.1622018	
THAP11		1.1620773	
EPHA6		1.1620041	
UBE2B		1.1618918	
SLC25A19		1.1617987	
LINC02796		1.1616969	
ACTR6P1		1.1616511	
SRP14P5		1.1616511	
ABT1P1		1.1616511	
EIF2B5-DT		1.1616511	
MTND4LP3		1.1616511	
KLRG2		1.1616511	
OR2B2		1.1616511	
H3C14		1.1616511	
EEF1GP3		1.1616511	
MTND4P31		1.1616511	
MRPL42P4		1.1616511	
SPINK8		1.1616511	
OR2V1		1.1616511	
NIHCOLE		1.1616511	
SUN5		1.1616511	
HES3		1.1616511	
OR51N1P		1.1616511	
MRGPRX2		1.1616511	
TREML4		1.1616511	
OR2A42		1.1616511	
RPL29P6		1.1616511	
MTND3P20		1.1616511	
ARHGAP29-AS1		1.1616511	
LINC01276		1.1616511	
MTCO3P40		1.1616511	
FAM90A26		1.1616511	
PUDPP2		1.1616511	
SOCS2P1		1.1616511	
NFYAP1		1.1616511	
ENOX1-AS2		1.1616511	
GAPDHP56		1.1616511	
CNOT10-AS1		1.1616511	
OR1D4		1.1616511	
MAGEA2		1.1616511	
ACTR3BP1		1.1616511	
PRAMEF27		1.1616511	
LINC01958		1.1616511	
PRELID3BP1		1.1616511	
AMZ2P2		1.1616511	
PLET1		1.1616511	
GATA4		1.1616511	
IGLL5		1.1616511	
LINC02761		1.1616511	
DUX4L18		1.1616511	
CICP12		1.1616511	
MRGPRX4		1.1616511	
LINC02162		1.1616511	
TEX28		1.1616511	
LINC01038		1.1616511	
RPL29P32		1.1616511	
NDUFB9P3		1.1616511	
TNIP2P1		1.1616511	
XKR4-AS1		1.1616511	
ZNF280A		1.1616511	
SAMD11P1		1.1616511	
HNRNPDP1		1.1616511	
THRB-AS2		1.1616511	
BRWD1P2		1.1616511	
OR6N2		1.1616511	
SLC15A1		1.1616511	
UBE2U		1.1616511	
RN7SKP126		1.1616511	
KRBOX1-AS1		1.1616511	
SUCLG2P4		1.1616511	
PLCXD3		1.1616098	
UBE2D3-AS1		1.1615444	
CPNE7		1.1614859	
CCN5		1.1610852	
LINC00294		1.1609792	
SLC22A25		1.160914	
DGKH		1.1599666	
DELEC1		1.1597893	
MEAF6		1.1595185	
TAF9B		1.1593424	
ZRANB3		1.1592301	
PTPDC1		1.1587255	
CYB5D1		1.1587223	
SERTAD1		1.1583428	
UBAP2		1.1583207	
KIF26B		1.1583043	
C2orf42		1.1582962	
LINC02802		1.1581874	
AASS		1.1581748	
USP7		1.1580104	
SCP2		1.1579865	
POM121L2		1.1576463	
SUV39H2		1.1571507	
ZNF346		1.1570444	
PIGU		1.1570088	
BMP6		1.1568252	
RN7SL244P		1.1566521	
PHC1P1		1.1560932	
SZT2-AS1		1.1559222	
MID2		1.1558827	
ZNF286B		1.1558315	
UGDH		1.155801	
RNF4		1.155687	
KIF1B		1.1554422	
P2RX1		1.1553829	
LY96		1.1550163	
CKS2		1.1547481	
DDTL		1.1543589	
KCNMB2		1.154016	
FOSB		1.1530759	
NUP93-DT		1.1530416	
DNMBP-AS1		1.152957	
ERVV-1		1.1528599	
RIOX1		1.1528076	
FUBP1		1.1527791	
CTDNEP1		1.1526994	
THBS3-AS1		1.1524966	
PCDHA4		1.1521865	
HPS5		1.1520692	
ALOX15B		1.1518707	
SENP6		1.1515507	
C8orf34		1.1514654	
CALU		1.151347	
XRRA1		1.1513178	
RPS10		1.1512952	
RPS16		1.1512535	
SNRPA1		1.1510652	
FAM83G		1.1507065	
SEPTIN7P14		1.1504401	
SYT16		1.149561	
NSMAF		1.1495222	
KLHL29		1.1494961	
NUP210L		1.149274	
ZMYM4		1.1491773	
GPD1L		1.1491486	
ZNF416		1.1490672	
GKAP1		1.1490474	
VPS37C		1.1488659	
LINC01907		1.1486585	
COA8		1.1486555	
LNCTAM34A		1.1484513	
NPRL3		1.1483508	
SFXN2		1.1481074	
ARHGAP1		1.1479985	
ZRANB1		1.1473215	
GIHCG		1.147203	
WNT8B		1.1471738	
YAE1		1.1466597	
GLRA4		1.1466308	
EGFL8		1.1464518	
LARGE1-AS1		1.146133	
H3-3A		1.1459286	
KISS1R		1.1458027	
RHOT1		1.1450819	
MBNL2		1.1450635	
SNX5P1		1.1449829	
FAM218A		1.1447716	
NKRF		1.1446298	
HNRNPA1P26		1.1442634	
PHLDB3		1.1440688	
SNORD3D		1.1439631	
TSC22D1		1.1439623	
TMEM164		1.1438433	
TPM3P1		1.1434414	
SIGLEC5		1.1429067	
FUT2		1.1426164	
SLC26A9		1.1420195	
VPS35P1		1.1419897	
MYH11		1.1418841	
DEPDC1		1.1417916	
DGAT2		1.1417476	
MAPK8IP1P1		1.1414087	
KIF7		1.1412773	
TBC1D22A-DT		1.140671	
ARHGAP15-AS1		1.1405754	
IGFLR1		1.1404796	
MOCS2		1.1403954	
KEAP1		1.140323	
FAF2		1.1402929	
OR52V1P		1.140252	
RPS26P28		1.1401674	
SOD1-DT		1.1397322	
CTR9		1.1396503	
ARNT2-DT		1.139593	
ABHD14B		1.1395338	
DEPDC7		1.1391097	
METTL17		1.1385143	
RNASEH1P1		1.138478	
SLC22A1		1.1384306	
NPIPB9		1.1383656	
FAM106B		1.1373912	
PEX2		1.1371398	
ASIC2		1.1368867	
RIBC2		1.1368229	
CPXM1		1.1366267	
AKIP1		1.136297	
TRAF1		1.1361241	
BTRC		1.1360195	
MED29		1.1355662	
UBE3AP2		1.135281	
NICN2P		1.1349947	
MUC3A		1.1349578	
PACRG-AS1		1.1347528	
TCAM1P		1.1343688	
ZNF732		1.1336809	
FAHD2B		1.1332303	
CARS2		1.1330706	
SLC18B1		1.1327195	
UBA52		1.1326939	
CCDC71		1.1326874	
TCEAL4P1		1.1323149	
SPECC1L-ADORA2A		1.1321831	
POU2F1-DT		1.1320662	
SRGAP2		1.1319673	
RPL41		1.1319263	
COIL		1.1313174	
RCN2		1.1308446	
HMGB1P26		1.1306667	
ZNF542P		1.1306413	
RPS3AP23		1.1305051	
SACS		1.1301407	
LRRC37A15P		1.1300867	
C10orf90		1.1300565	
ABHD17C		1.129819	
IMPA2		1.1296192	
EP400		1.1295284	
ZNF497		1.1291093	
SPATA31G1		1.128968	
USP34		1.1285053	
FRAT2		1.1282216	
CTF1		1.1278054	
RELT		1.1274157	
CRLF3		1.1269397	
SOX9-AS1		1.1268159	
NPFFR2		1.1263438	
PIWIL1		1.126185	
NXPE3		1.1261806	
GPALPP1		1.1259937	
TMEM79		1.125974	
NTSR2		1.1254259	
SCML4		1.1253747	
RWDD4		1.1252977	
XRN2		1.1252413	
PRKACB-DT		1.1251177	
SPATA31F3		1.124992	
KLHL18		1.1249893	
ENO1		1.1248631	
EVI2A		1.1237885	
DDX5		1.123465	
MRPS18CP7		1.1234205	
UBE2CP5		1.123305	
RAB38		1.1232989	
SSBP3-AS1		1.123153	
BLTP3A		1.1229883	
GDF6		1.1228753	
TM9SF5P		1.1228179	
TNFSF13B		1.1227366	
A2ML1		1.1227067	
KCNJ1		1.1224905	
ZNF330		1.1224164	
HECW2		1.122364	
ABHD17B		1.1222471	
IPO7		1.1221684	
NIFK-AS1		1.1220871	
HSPA8P14		1.1220598	
HOXA-AS3		1.1220597	
RSU1P3		1.122047	
SDCBP		1.1219791	
RAI14		1.1217738	
LSM6		1.1217104	
FAM13A-AS1		1.121469	
ELP1		1.1212175	
KIF22		1.1211779	
CCER1		1.1203585	
CPEB2		1.119823	
LINC02846		1.1196529	
APOL3		1.1195881	
LYPD6		1.1195463	
MTCO1P25		1.1193426	
SLC25A1P1		1.1193424	
IL7		1.1193424	
SOCS6		1.1191761	
ANGEL1		1.1191145	
TUSC1		1.1189866	
ARHGAP24		1.11871	
HSD17B14		1.1186997	
RPL22		1.1183449	
TMOD2		1.1183233	
CACYBP		1.1175606	
UMODL1-AS1		1.1175398	
PSMD10		1.1174821	
STEAP1B		1.1174377	
COX16P1		1.1174031	
UNCX		1.1174031	
PPP1R2C		1.1174031	
RPS2P36		1.1174031	
PRSS54		1.117403	
RPL17P30		1.117403	
MIR122HG		1.117403	
RPL23AP12		1.117403	
HORMAD2		1.117403	
RN7SKP58		1.117403	
ZBTB5		1.1171386	
SH3GL2		1.1170864	
TFPI		1.11674	
GID8		1.1162515	
GALNT3		1.1160356	
KCNRG		1.1160119	
SNX21		1.1156682	
DRC3		1.1154118	
ABHD5		1.115185	
H4C11		1.1145663	
PSKH1		1.1143999	
ZNRF2P1		1.1143956	
LINC02405		1.1138474	
LINC02340		1.1137794	
MAGI2-AS3		1.1128806	
GBP1P1		1.1127646	
IL17RE		1.1126448	
TMEM120A		1.1125637	
TGIF2-RAB5IF		1.1125593	
CXorf38		1.1124289	
RN7SL269P		1.1121514	
RAB2B		1.1120679	
ULBP1		1.1115084	
PAFAH2		1.1112952	
CD22		1.11122	
ZNF32		1.1111817	
TSEN15		1.1107436	
CIMAP1A		1.1101959	
IFFO2		1.110057	
ADAMTS20		1.1100248	
SRSF6P2		1.1097609	
VKORC1L1		1.1089926	
RN7SL864P		1.1089382	
LAX1		1.1089382	
BTNL8		1.1089381	
LINC01836		1.1089381	
UCN2		1.1086752	
HSPD1		1.1084001	
BMP2KL		1.108366	
ADCY5		1.1082793	
DPP10		1.1081706	
RPL13AP6		1.1080942	
ACTRT1		1.1080853	
EEF1A1P19		1.1078719	
FBXL7		1.1076396	
CRB3		1.1075482	
MIR3936HG		1.1075007	
RCAN3		1.1069136	
CNMD		1.1068531	
ZMYND10		1.1065024	
LINC02824		1.1061953	
BCL2L11		1.1060386	
ACTG1P9		1.10595	
COPS2		1.1055056	
MTCYBP3		1.1053491	
ANKH		1.1052635	
CLN8-AS1		1.1051573	
REPIN1		1.1050614	
PMAIP1		1.1050397	
SEMA4D		1.10488	
HCN3		1.1046995	
MNS1		1.1045809	
RN7SL404P		1.104394	
KCTD14		1.1036241	
ESR2		1.1035509	
RNF113A		1.1033714	
MT1JP		1.1027533	
ERCC8		1.1027147	
SRD5A1		1.1024398	
PAICSP1		1.1021773	
BRMS1L		1.1016225	
CDH26		1.1013268	
LHX9		1.1009736	
KRT18P62		1.1009735	
VMO1		1.1000211	
SEC31A		1.0999124	
DENND4B		1.0999054	
ZNF436-AS1		1.0995336	
ZNF28		1.0990442	
TMEM256-PLSCR3		1.0988239	
OR6D1P		1.0985909	
GPR89P		1.0984674	
COLQ		1.0982411	
DLG4		1.098117	
MON2		1.0977848	
CEBPB-AS1		1.0975767	
HAL		1.0974128	
MTX3		1.0967238	
PTHLH		1.0959754	
PCNX1		1.0956655	
SPC24		1.0956386	
NEURL3		1.0953995	
DDX54		1.0953645	
COPA		1.0949978	
EGLN2		1.0947396	
MESTP4		1.0947101	
CLINT1		1.0944644	
DHDDS-AS1		1.0944458	
MRO		1.094339	
ST13P12		1.094246	
PHC2		1.0941635	
MAP3K1		1.0940499	
PPP2CB		1.0939773	
DNASE1L2		1.0939615	
DTWD2		1.093822	
OR13C4		1.0933971	
TDRP		1.0932893	
PDCD4-AS1		1.0928841	
HDGFL3		1.0925148	
SNX3		1.0921066	
ELMOD2		1.0920132	
ZNF681		1.0917279	
CDCA7L		1.0914582	
LYSET		1.0914558	
PSMC1P11		1.0913181	
CCIN		1.0911181	
HCG4		1.0910269	
DDX20		1.0907793	
SLC26A6		1.0907116	
NUPR2P1		1.090626	
URAHP		1.0905055	
EDC3		1.0904063	
CDH10		1.0897304	
SPATS2L		1.0891844	
BBC3		1.0891587	
TBX6		1.0887734	
PTCHD1		1.0887637	
RNF14P3		1.0887072	
PEAK3		1.0887072	
LHX1		1.0887071	
FMO2		1.0884979	
MARCHF9		1.0884693	
EFNB2		1.0884502	
ZNF311		1.0882539	
LINC01554		1.087904	
SERBP1P3		1.0877817	
CXCL11		1.0873194	
CT66		1.0873194	
SPANXA2-OT1		1.0873133	
AP1G1		1.0872864	
SCAND3P1		1.0869972	
CUBN		1.0868864	
CAVIN2		1.0865465	
ENPP4		1.0860754	
GOLGA8CP		1.0859778	
WBP1		1.0858285	
DNAJA1		1.0856421	
CNEP1R1		1.0855806	
CDK8		1.0854286	
OR9I1		1.0853205	
UGT3A1		1.0853205	
LINC02466		1.0853204	
TBC1D10C		1.0849266	
CISH		1.0847526	
LINC00877		1.0845395	
PCDHA3		1.0844903	
TMEM218		1.0843515	
PHF5A		1.083995	
RPS26P31		1.0833263	
LIG3		1.0832609	
PAQR5		1.0830365	
POLD3		1.0825778	
MFSD14B		1.0822855	
HOOK1		1.0821053	
NIPA2P2		1.0820558	
ASB9		1.0820557	
MZB1		1.0813054	
POLR3H		1.081239	
BBOX1		1.0808537	
ACTN4P1		1.0803322	
RN7SL141P		1.079965	
SFRP2		1.0793948	
RUFY3		1.0793707	
SMARCA2		1.0790745	
LINC01230		1.0790148	
THBS1-IT1		1.0790147	
FGFBP2		1.0790142	
BMAL1		1.0788137	
TMEM44		1.0785593	
SERINC1		1.0782254	
CDKN1C		1.078225	
LINC02345		1.078214	
RAB6C		1.0779234	
ZNF658		1.0777621	
MTHFD2P7		1.0777088	
TUBA1A		1.0775508	
TFAP2A		1.0773865	
EGFR		1.0770928	
FLVCR1-DT		1.0770123	
CPSF7		1.0762881	
LINC02470		1.0758756	
SCUBE3		1.0753244	
ZCCHC4		1.0751681	
ALOX12-AS1		1.0749832	
CNTN1		1.074826	
FGF7P3		1.0748042	
GPR89B		1.074731	
PPM1L-DT		1.0741357	
LPA		1.0741177	
MEN1		1.0738779	
RPL13AP7		1.0738374	
RBMX		1.0736325	
ZNF132		1.0733317	
GTF2H4		1.0733249	
MVB12B		1.0730532	
USP48		1.0729833	
ZMPSTE24-DT		1.0729148	
NTS		1.072816	
RNA5SP363		1.072816	
TRAV19		1.072816	
NME2P2		1.072816	
MTND5P3		1.072816	
LINC01497		1.072816	
ERVH-1		1.072816	
LINC02143		1.072816	
GMCL1P2		1.072816	
TSEN15P3		1.072816	
RPL7L1P14		1.072816	
RPL36AP4		1.072816	
FRG2KP		1.072816	
OR1P1		1.072816	
REXO1L8P		1.072816	
LINC02634		1.072816	
RPL29P1		1.072816	
RN7SL824P		1.072816	
HMGCS2		1.072816	
GZMA		1.072816	
OR4D6		1.072816	
APOF		1.072816	
HTR3C		1.072816	
TRBV5-5		1.072816	
TRAV18		1.072816	
LINC00671		1.072816	
SRSF3P4		1.072816	
BICD1P1		1.072816	
DUXAP7		1.072816	
CNN2P10		1.072816	
COX6CP12		1.072816	
LINC00163		1.072816	
TUBAP1		1.072816	
HADHBP1		1.072816	
RN7SL734P		1.072816	
CARD18		1.072816	
ARHGAP16P		1.072816	
REXO1L5P		1.072816	
LINC01646		1.072816	
LINC02335		1.072816	
EDN2		1.072816	
SLC26A5-AS1		1.072816	
C1QBPP1		1.072816	
TCERG1P2		1.072816	
GP9		1.072816	
SNRPD2P2		1.072816	
COL4A2-AS1		1.072816	
CHN2-AS1		1.072816	
ATP1B3-AS1		1.072816	
LINC01751		1.072816	
RN7SL117P		1.072816	
LINC00244		1.072816	
ELDR		1.072816	
MIR7108		1.072816	
HOTAIRM1		1.072816	
OR51F5P		1.072816	
ZG16B		1.072816	
SUGCT-AS1		1.072816	
MRPS35-DT		1.072816	
HSPE1P6		1.072816	
SPACDR		1.0725595	
GLO1		1.0723046	
RNF167		1.0721109	
SNTG2		1.0720567	
RTRAF		1.071811	
LINC02287		1.0715444	
SDK1		1.0711968	
RPL5P23		1.0710392	
ST13P4		1.0709152	
CEP290		1.0705823	
RRP8		1.0700961	
C1QL3		1.069701	
RPL36AP43		1.0692765	
RAD54L		1.069051	
PARP2		1.0690439	
LEF1		1.0690204	
ZNF727		1.0689237	
CHN2		1.0684444	
GCLM		1.0682733	
SS18L2		1.0682187	
SPPL3		1.0680351	
ADAM8		1.06785	
GLYAT		1.0676687	
LINC01476		1.0674506	
DHRS4-AS1		1.0674146	
SRGAP3-AS2		1.0673552	
GOT2P7		1.067131	
BEST2		1.0671309	
MTNAP1		1.0670447	
TAS2R20		1.0668747	
SDK2		1.0667015	
ARFIP1		1.0666822	
SERTAD3		1.0665791	
RFPL2		1.0663959	
KRT10-AS1		1.0663407	
MKRN1		1.0662954	
TULP2		1.0660455	
HPD		1.0659653	
DNAJB5P1		1.0659653	
VDAC2P3		1.0659653	
